unit_id,doc_index,doc_name,doc_statement,doc_ground_truth_abc_label,doc_ground_truth_politifact_label,doc_source,doc_correctness_value,doc_neutrality_value,doc_comprehensibility_value,doc_precision_value,doc_completeness_value,doc_speaker's-trustworthiness_value,doc_informativeness_value,doc_overall-truthfulness_value,doc_confidence_value
unit_27,9,Labor_In_Between_doc5,What Ive released today is a minute from the Department of Finance which costs that policy that is a reduction of 12000 in the Australian public service by natural attrition Senator Wong said during a press conference on August 29You will see from that minute that the saving there is 28 billion The claimed saving by the Coalition is in fact 52 billion so we see clearly theres a shortfall,in-between,,abc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,-2.0
unit_27,10,Labor_Negative_doc7,Chris Bowen says the Governments decision to scrap a 2000 cap on selfeducation expenses will allow people to travel as much as they like and claim as much as they like,negative,,abc,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1,-2.0
unit_29,0,REP_TRUE_doc9,Wisconsin is 1 in the Midwest for personal income growth over the year,,true,politifact,2.0,-1.0,0.0,1.0,-2.0,-1.0,0.0,1,0.0
unit_29,1,REP_MOSTLYTRUE_doc9,US Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined,,mostly-true,politifact,0.0,2.0,1.0,-2.0,-1.0,0.0,0.0,1,-1.0
unit_29,2,DEM_BARELYTRUE_doc9,The economy we preside over today is better than the one we inherited,,barely-true,politifact,-1.0,0.0,1.0,2.0,0.0,1.0,0.0,0,1.0
unit_29,3,DEM_FALSE_doc9,One year today since GOP took control of the House and no new jobs,,false,politifact,-1.0,0.0,1.0,2.0,-1.0,0.0,-2.0,2,1.0
unit_29,4,DEM_LIE_doc9,Austin mayoral candidate Mike Martinez takes corporate money,,pants-on-fire,politifact,-1.0,0.0,1.0,2.0,0.0,-2.0,-1.0,-1,2.0
unit_29,7,REP_HALFTRUE_doc9,Texas still owns all of its public lands If the federal govt wants to create a park they must ask permission,,half-true,politifact,0.0,1.0,-1.0,-2.0,0.0,1.0,2.0,0,2.0
unit_29,8,Labor_In_Between_doc5,What Ive released today is a minute from the Department of Finance which costs that policy that is a reduction of 12000 in the Australian public service by natural attrition Senator Wong said during a press conference on August 29You will see from that minute that the saving there is 28 billion The claimed saving by the Coalition is in fact 52 billion so we see clearly theres a shortfall,in-between,,abc,1.0,2.0,1.0,-1.0,0.0,1.0,-2.0,-1,0.0
unit_29,9,Liberal_Positive_doc2,People have illegally entered Australia when theyve come without a valid visa,positive,,abc,2.0,1.0,-1.0,0.0,2.0,-2.0,-1.0,0,1.0
unit_29,10,Labor_Negative_doc7,Chris Bowen says the Governments decision to scrap a 2000 cap on selfeducation expenses will allow people to travel as much as they like and claim as much as they like,negative,,abc,-1.0,-2.0,0.0,1.0,2.0,1.0,-1.0,1,-1.0
unit_31,0,Labor_In_Between_doc5,What Ive released today is a minute from the Department of Finance which costs that policy that is a reduction of 12000 in the Australian public service by natural attrition Senator Wong said during a press conference on August 29You will see from that minute that the saving there is 28 billion The claimed saving by the Coalition is in fact 52 billion so we see clearly theres a shortfall,in-between,,abc,0.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,1,-2.0
unit_31,1,Labor_Negative_doc7,Chris Bowen says the Governments decision to scrap a 2000 cap on selfeducation expenses will allow people to travel as much as they like and claim as much as they like,negative,,abc,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0,-2.0
unit_31,2,Liberal_Positive_doc2,People have illegally entered Australia when theyve come without a valid visa,positive,,abc,2.0,2.0,2.0,0.0,-1.0,0.0,1.0,2,-2.0
unit_31,3,DEM_LIE_doc9,Austin mayoral candidate Mike Martinez takes corporate money,,pants-on-fire,politifact,0.0,-1.0,2.0,-1.0,0.0,0.0,1.0,1,-2.0
unit_31,5,REP_TRUE_doc9,Wisconsin is 1 in the Midwest for personal income growth over the year,,true,politifact,-1.0,2.0,2.0,2.0,1.0,0.0,1.0,-1,-2.0
unit_31,6,DEM_FALSE_doc9,One year today since GOP took control of the House and no new jobs,,false,politifact,-2.0,1.0,2.0,1.0,1.0,0.0,0.0,-2,-2.0
unit_31,7,REP_MOSTLYTRUE_doc9,US Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined,,mostly-true,politifact,-2.0,0.0,1.0,2.0,1.0,0.0,0.0,-2,-2.0
unit_31,8,DEM_BARELYTRUE_doc9,The economy we preside over today is better than the one we inherited,,barely-true,politifact,1.0,-2.0,1.0,-2.0,-2.0,0.0,0.0,1,-2.0
unit_31,9,REP_HALFTRUE_doc9,Texas still owns all of its public lands If the federal govt wants to create a park they must ask permission,,half-true,politifact,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2,-2.0
unit_33,0,DEM_FALSE_doc9,One year today since GOP took control of the House and no new jobs,,false,politifact,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-1.0,-2,0.0
unit_33,1,DEM_LIE_doc9,Austin mayoral candidate Mike Martinez takes corporate money,,pants-on-fire,politifact,-1.0,-2.0,1.0,-2.0,-2.0,-1.0,-2.0,-1,-2.0
unit_33,3,REP_MOSTLYTRUE_doc9,US Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined,,mostly-true,politifact,-2.0,-2.0,2.0,-2.0,-2.0,0.0,-1.0,-2,-2.0
unit_33,4,REP_HALFTRUE_doc9,Texas still owns all of its public lands If the federal govt wants to create a park they must ask permission,,half-true,politifact,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,-2.0
unit_33,5,REP_TRUE_doc9,Wisconsin is 1 in the Midwest for personal income growth over the year,,true,politifact,-1.0,-1.0,1.0,-1.0,-2.0,1.0,0.0,-1,-2.0
unit_33,6,DEM_BARELYTRUE_doc9,The economy we preside over today is better than the one we inherited,,barely-true,politifact,1.0,-1.0,1.0,-1.0,-2.0,0.0,1.0,1,-1.0
unit_33,8,Liberal_Positive_doc2,People have illegally entered Australia when theyve come without a valid visa,positive,,abc,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,-2.0
unit_33,9,Labor_In_Between_doc5,What Ive released today is a minute from the Department of Finance which costs that policy that is a reduction of 12000 in the Australian public service by natural attrition Senator Wong said during a press conference on August 29You will see from that minute that the saving there is 28 billion The claimed saving by the Coalition is in fact 52 billion so we see clearly theres a shortfall,in-between,,abc,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1,-2.0
unit_33,10,Labor_Negative_doc7,Chris Bowen says the Governments decision to scrap a 2000 cap on selfeducation expenses will allow people to travel as much as they like and claim as much as they like,negative,,abc,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,-2.0
unit_35,0,DEM_FALSE_doc9,One year today since GOP took control of the House and no new jobs,,false,politifact,-2.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-2,1.0
unit_35,2,DEM_LIE_doc9,Austin mayoral candidate Mike Martinez takes corporate money,,pants-on-fire,politifact,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-2,-1.0
unit_35,3,DEM_BARELYTRUE_doc9,The economy we preside over today is better than the one we inherited,,barely-true,politifact,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0,0.0
unit_35,4,REP_HALFTRUE_doc9,Texas still owns all of its public lands If the federal govt wants to create a park they must ask permission,,half-true,politifact,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,0.0
unit_35,5,REP_MOSTLYTRUE_doc9,US Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined,,mostly-true,politifact,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2,-1.0
unit_35,6,REP_TRUE_doc9,Wisconsin is 1 in the Midwest for personal income growth over the year,,true,politifact,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-2,0.0
unit_35,8,Labor_In_Between_doc5,What Ive released today is a minute from the Department of Finance which costs that policy that is a reduction of 12000 in the Australian public service by natural attrition Senator Wong said during a press conference on August 29You will see from that minute that the saving there is 28 billion The claimed saving by the Coalition is in fact 52 billion so we see clearly theres a shortfall,in-between,,abc,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0
unit_35,9,Liberal_Positive_doc2,People have illegally entered Australia when theyve come without a valid visa,positive,,abc,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0
unit_35,10,Labor_Negative_doc7,Chris Bowen says the Governments decision to scrap a 2000 cap on selfeducation expenses will allow people to travel as much as they like and claim as much as they like,negative,,abc,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0,-1.0
unit_37,0,REP_MOSTLYTRUE_doc9,US Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined,,mostly-true,politifact,1.0,1.0,-1.0,-2.0,-1.0,0.0,1.0,1,2.0
unit_37,1,DEM_LIE_doc9,Austin mayoral candidate Mike Martinez takes corporate money,,pants-on-fire,politifact,0.0,1.0,2.0,-1.0,-2.0,1.0,1.0,1,1.0
unit_37,2,DEM_BARELYTRUE_doc9,The economy we preside over today is better than the one we inherited,,barely-true,politifact,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1,2.0
unit_37,3,REP_HALFTRUE_doc9,Texas still owns all of its public lands If the federal govt wants to create a park they must ask permission,,half-true,politifact,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2,1.0
unit_37,6,REP_TRUE_doc9,Wisconsin is 1 in the Midwest for personal income growth over the year,,true,politifact,2.0,1.0,1.0,-1.0,2.0,1.0,1.0,2,1.0
unit_37,7,DEM_FALSE_doc9,One year today since GOP took control of the House and no new jobs,,false,politifact,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2,1.0
unit_37,8,Liberal_Positive_doc2,People have illegally entered Australia when theyve come without a valid visa,positive,,abc,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2,1.0
unit_37,9,Labor_Negative_doc7,Chris Bowen says the Governments decision to scrap a 2000 cap on selfeducation expenses will allow people to travel as much as they like and claim as much as they like,negative,,abc,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,1.0
unit_37,10,Labor_In_Between_doc5,What Ive released today is a minute from the Department of Finance which costs that policy that is a reduction of 12000 in the Australian public service by natural attrition Senator Wong said during a press conference on August 29You will see from that minute that the saving there is 28 billion The claimed saving by the Coalition is in fact 52 billion so we see clearly theres a shortfall,in-between,,abc,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2,1.0
unit_39,1,REP_HALFTRUE_doc9,Texas still owns all of its public lands If the federal govt wants to create a park they must ask permission,,half-true,politifact,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2,0.0
unit_39,2,REP_MOSTLYTRUE_doc9,US Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined,,mostly-true,politifact,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2,0.0
unit_39,4,DEM_BARELYTRUE_doc9,The economy we preside over today is better than the one we inherited,,barely-true,politifact,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0
unit_39,5,REP_TRUE_doc9,Wisconsin is 1 in the Midwest for personal income growth over the year,,true,politifact,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0
unit_39,6,DEM_FALSE_doc9,One year today since GOP took control of the House and no new jobs,,false,politifact,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0
unit_39,7,DEM_LIE_doc9,Austin mayoral candidate Mike Martinez takes corporate money,,pants-on-fire,politifact,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0,0.0
unit_39,8,Labor_Negative_doc7,Chris Bowen says the Governments decision to scrap a 2000 cap on selfeducation expenses will allow people to travel as much as they like and claim as much as they like,negative,,abc,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2,0.0
unit_39,9,Liberal_Positive_doc2,People have illegally entered Australia when theyve come without a valid visa,positive,,abc,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
unit_39,10,Labor_In_Between_doc5,What Ive released today is a minute from the Department of Finance which costs that policy that is a reduction of 12000 in the Australian public service by natural attrition Senator Wong said during a press conference on August 29You will see from that minute that the saving there is 28 billion The claimed saving by the Coalition is in fact 52 billion so we see clearly theres a shortfall,in-between,,abc,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0
unit_41,0,Labor_In_Between_doc10,Kim Carr says economic modelling shows it would cost more money to lose the car industry than it would to subsidise it,in-between,,abc,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0
unit_41,1,Liberal_Positive_doc9,Joe Hockey says Australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the International Monetary Fund,positive,,abc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0
unit_41,2,Labor_Negative_doc2,The Labor Party has repeatedly claimed the Coalition needs to make cuts of 70 billion to vital services to balance the budget,negative,,abc,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,-2,1.0
unit_41,3,DEM_BARELYTRUE_doc5,John McCain worries about nuclear waste in Arizona but not in Nevada,,barely-true,politifact,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1,1.0
unit_41,4,REP_LIE_doc5,Says Barack Obama sold Chrysler to Italians who are going to build Jeeps in China at the cost of American jobs,,pants-on-fire,politifact,-1.0,-2.0,1.0,1.0,1.0,1.0,-1.0,-2,1.0
unit_41,5,DEM_HALFTRUE_doc5,Over the past eight years the United States has reduced our total carbon pollution more than any other nation on Earth,,half-true,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0
unit_41,7,REP_TRUE_doc5,John McCain stood up to the president and sounded the alarm on global warmingfive years ago,,true,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0
unit_41,9,DEM_MOSTLYTRUE_doc5,Carly Fiorina shes against banning assault weapons,,mostly-true,politifact,-1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,-1,2.0
unit_41,10,REP_FALSE_doc5,Obama says Iran is a tiny country doesnt pose a serious threat,,false,politifact,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1,2.0
unit_43,0,DEM_HALFTRUE_doc5,Over the past eight years the United States has reduced our total carbon pollution more than any other nation on Earth,,half-true,politifact,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1,-2.0
unit_43,1,DEM_BARELYTRUE_doc5,John McCain worries about nuclear waste in Arizona but not in Nevada,,barely-true,politifact,0.0,-2.0,1.0,1.0,-1.0,2.0,1.0,1,-2.0
unit_43,4,REP_LIE_doc5,Says Barack Obama sold Chrysler to Italians who are going to build Jeeps in China at the cost of American jobs,,pants-on-fire,politifact,-1.0,-2.0,1.0,2.0,-2.0,-1.0,1.0,-1,-1.0
unit_43,5,REP_TRUE_doc5,John McCain stood up to the president and sounded the alarm on global warmingfive years ago,,true,politifact,-1.0,-2.0,1.0,1.0,-1.0,-2.0,1.0,-1,-1.0
unit_43,6,REP_FALSE_doc5,Obama says Iran is a tiny country doesnt pose a serious threat,,false,politifact,1.0,-2.0,2.0,1.0,-2.0,-2.0,1.0,2,-1.0
unit_43,7,DEM_MOSTLYTRUE_doc5,Carly Fiorina shes against banning assault weapons,,mostly-true,politifact,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2,-1.0
unit_43,8,Liberal_Positive_doc9,Joe Hockey says Australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the International Monetary Fund,positive,,abc,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1,-2.0
unit_43,9,Labor_In_Between_doc10,Kim Carr says economic modelling shows it would cost more money to lose the car industry than it would to subsidise it,in-between,,abc,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1,-2.0
unit_43,10,Labor_Negative_doc2,The Labor Party has repeatedly claimed the Coalition needs to make cuts of 70 billion to vital services to balance the budget,negative,,abc,1.0,-2.0,1.0,1.0,2.0,0.0,0.0,0,-2.0
unit_45,0,DEM_HALFTRUE_doc5,Over the past eight years the United States has reduced our total carbon pollution more than any other nation on Earth,,half-true,politifact,-1.0,0.0,1.0,1.0,-1.0,1.0,0.0,-1,1.0
unit_45,2,REP_LIE_doc5,Says Barack Obama sold Chrysler to Italians who are going to build Jeeps in China at the cost of American jobs,,pants-on-fire,politifact,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1.0
unit_45,3,REP_TRUE_doc5,John McCain stood up to the president and sounded the alarm on global warmingfive years ago,,true,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0
unit_45,4,DEM_BARELYTRUE_doc5,John McCain worries about nuclear waste in Arizona but not in Nevada,,barely-true,politifact,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0
unit_45,5,DEM_MOSTLYTRUE_doc5,Carly Fiorina shes against banning assault weapons,,mostly-true,politifact,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0
unit_45,7,REP_FALSE_doc5,Obama says Iran is a tiny country doesnt pose a serious threat,,false,politifact,-2.0,-2.0,0.0,1.0,-1.0,1.0,-1.0,-2,2.0
unit_45,8,Labor_In_Between_doc10,Kim Carr says economic modelling shows it would cost more money to lose the car industry than it would to subsidise it,in-between,,abc,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1,0.0
unit_45,9,Liberal_Positive_doc9,Joe Hockey says Australia has the fastest growth in spending and third highest growth in debt among 17 countries surveyed by the International Monetary Fund,positive,,abc,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1,-1.0
unit_45,10,Labor_Negative_doc2,The Labor Party has repeatedly claimed the Coalition needs to make cuts of 70 billion to vital services to balance the budget,negative,,abc,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1,-1.0
